temperature,rainfall,wind_speed,humidity,pressure,river_level,soil_moisture,disaster_type,flood_risk
30.31162227083052,180.83173889874968,41.790656042796044,61.119159132784866,1028.3653012741142,7.930855646425403,62.20867002278735,1,1
45.18272980613608,189.9041247315284,17.648817711484554,94.12701001291956,999.2116293079538,5.1648877659791665,45.913575623826134,1,1
49.3011401349917,98.52361879857392,39.450193234500986,70.67206834533806,974.0145618778193,1.5172665621732784,12.887972191064922,0,0
19.481604363522035,30.38053870245887,16.659260717929214,71.26997958425717,968.1880084399145,6.913345666477264,89.67884099060119,0,0
31.588657409200533,133.51154770420544,20.67838454419558,35.38312150469366,954.0868616266479,3.378701261443291,27.85903390319586,1,1
21.19536694968614,17.74050675141112,14.476304532072097,56.86230144261806,970.6333718405792,7.285397220961509,50.34172708548569,0,0
39.163819002027786,7.862427968219787,95.92924786908512,70.23203115927262,958.1759031948872,17.471572482135546,92.08724005318132,0,0
17.137728594920233,55.37552962944075,96.74415357516736,79.86077523069267,968.4521019356378,4.186986466734206,37.0472102791382,0,0
31.958304481685747,123.65095430605919,44.26963674837269,57.002777290651835,1024.7470938133756,0.733664057811958,25.243694434402077,1,1
39.96723550595934,179.04136753743987,61.40129305387993,62.569078821225254,960.7172011339776,8.948247336469093,53.261726645502314,1,1
23.48646762721554,53.84864618987619,45.27409957255472,21.60569582221811,982.2079165583178,4.2289601399308925,32.74973521779147,0,0
19.191674613673793,178.105456147979,71.23109442648584,74.32818553155917,1028.917123860734,9.968843978581145,8.69202880874237,1,1
33.79872896364917,117.36822360417582,89.4527369021196,54.53276369837435,962.7580302795564,5.675518115974489,36.30822963986351,1,1
37.60710344660605,114.15566093378237,42.73160710774155,98.92121990343837,1010.5774819356888,4.74453583471989,10.178247262040374,1,1
20.35006987145162,49.191545676901626,19.28176479114668,34.925361924104465,978.5095168693847,3.4674719058950965,89.67654246264252,0,0
17.808181098157476,104.90227791405093,49.247619238759384,98.59028935268852,961.2038902168052,7.957111980914833,96.94704332753689,1,1
45.29274940628931,163.414414189856,30.94833924539278,33.67100699120527,1016.8643219924431,18.587519782551716,55.67628930139298,1,1
35.00644413144649,55.99581873205683,92.33915198303242,34.96349988460187,982.3679236404244,8.508728772328336,50.7610378684455,0,0
23.484340634527808,22.967364947840707,73.2744050929959,43.09044425922046,1008.1238221422612,3.0872543054840462,48.114010185481746,0,0
33.6406301393055,10.364707364485382,40.39251338327047,30.75317415511794,956.3374970472768,19.799204647798906,32.235384497472296,0,0
43.34560560491222,50.92813095275277,81.78032666687152,80.81822879117493,1009.5638740607844,9.431523771003167,41.18409141472685,0,0
27.210389329004833,185.90582884956518,99.6743289345275,97.20215285332101,962.4297223485545,14.617349504072886,93.83404568210378,3,0
21.343157315798106,13.299253473355499,88.93447791480709,65.95784905439295,1034.1828776758273,2.79544753252579,79.52673118598902,0,0
22.056956201671056,32.7311885731409,19.711895751719155,85.16597761851057,1016.51972206962,10.461308495382386,35.88304841235025,0,0
45.70201892845879,78.48902148452707,97.99193273658925,55.13079268561747,987.6944429424908,9.253595713392128,30.13778741641421,0,0
41.16632830616879,100.54407801849582,27.86552341761808,91.96596586196547,988.3891221373211,10.871057222279772,90.6472110964547,1,1
36.84832985698972,23.379608141672815,112.77985483361701,70.21664424571343,983.4905614657087,2.785441453267745,79.4025189270296,0,0
36.702546457497974,106.6922183952643,107.26710996611492,83.08777689796246,965.1674879732751,6.234441355910965,24.848913981446575,1,1
41.038120240043696,6.706486947155876,68.38676218455798,80.99669485925524,1037.676563676175,6.841634974318149,82.12573046720128,0,0
18.872110793432253,169.29045834690365,15.29863947983789,51.78298324482938,1029.7295365779553,2.9983485469754756,22.92513952326415,1,1
40.27883989375732,144.00730730921487,76.93771594623567,75.515875557368,1004.2724443347596,5.035981178139055,34.56959935039195,1,1
21.3559200880499,181.69011226672566,70.00701537193446,52.06811334109119,996.2005803644133,18.945666792236306,15.33514031160802,1,1
35.5180441205879,101.1777357768932,73.37450825215774,21.44881470566724,1037.2123908944152,18.642365649672247,56.51331835892089,1,1
39.38277883569123,184.49987623545914,84.86863611760783,32.20312343314091,1007.6288360166814,12.134300927657119,42.4130671302386,1,1
40.7755482468653,186.87340295380298,111.06822154881316,56.06714971233057,961.3238045840756,19.69682397924669,83.88980864459342,1,1
19.36319384211434,184.16837652347448,104.38756344745539,61.50704457008577,1009.127543574493,7.980054077402605,5.476163882203133,1,1
26.731903457606535,160.57068971960229,0.555842760552343,46.679933735291534,989.8168693590943,10.747912058758457,91.98556164127605,1,1
27.122109802808644,69.39064037924554,88.50014977316981,56.17743527118457,972.4604822939982,9.048790322653868,14.085702037979985,0,0
21.173544527717816,99.67355454789595,50.27105394054575,93.187672085448,986.2393899116634,11.61176700556087,63.22642879195304,2,0
15.458305980591676,132.70747440334213,21.364316024370172,96.88562539755641,964.8662727753112,8.292482474540474,8.534966807864386,1,1
49.890598814608154,100.43900206624852,71.44620207840525,25.3661181910742,1024.9960470399178,4.198111861911715,89.80542894407138,1,1
22.17988741687025,38.13754413273331,4.385960141771386,57.765355608799936,1006.4841133262616,1.3141727885670473,77.55276166950105,0,0
30.86510921618097,104.87805386551601,52.89152963258738,52.06104487002608,1005.9640331308218,3.10480491861425,18.19281304952711,1,1
45.162496735473106,189.22309242672654,44.79711795357035,41.6595738514843,1014.3999543239016,8.174683421961928,2.538635566034486,1,1
20.46534090781666,143.1944457694795,79.07087302921816,22.16767940027868,972.1972161932949,4.621495931761428,67.18927435987284,1,1
15.689868821402746,20.82171639691477,95.98993024478273,34.28357296434669,1015.2746107851875,4.76365562093453,9.944139275934516,0,0
23.51102668498089,144.45338637113184,102.68357617275429,86.41758916535933,989.7183529618455,13.361702731412922,20.498429541582098,1,1
25.260170559135464,179.26716370422395,1.5602308212883242,26.840682468357446,970.7886255146027,0.5306440774763943,18.143543508979732,1,1
35.40645463393923,84.2849101184996,107.12060532923698,85.39548493907527,984.1817351697875,5.18846866862585,37.96924081672669,0,0
35.66032298801827,53.61272816457525,74.89786894189608,52.752932175299236,1005.204718085198,8.722530582706334,29.44657595419177,0,0
48.19586574367548,152.72115883195215,16.813581091974307,89.47743807183302,998.7431198249513,17.89104453788183,79.98552559473153,1,1
29.882472656423168,4.49386166402348,32.24128312619353,63.330737172869355,1013.3478219826147,5.157753708664046,13.935607407282413,0,0
44.222558287975474,196.88043614071043,63.0828218763223,33.73434286786428,977.2307326519369,0.36781353094933467,91.4298806560499,1,1
19.12128790115494,115.30329510285071,32.88662648246472,64.33424020126347,1015.1420388351864,16.594836074144034,20.64212717606032,1,1
15.384854003046817,27.377126013761455,108.00223702177261,89.91120620500122,1009.7413102170308,12.010337208673068,66.50366745462554,0,0
21.137994751820735,182.88238918499195,50.25246298704877,50.65108225995979,1001.8917705282838,0.9393193355011009,16.628336875607943,1,1
40.831176574922964,16.559733585025292,72.37825313596659,39.627928774505676,988.9295614041977,5.773874735413997,35.567271646494916,0,0
40.16660668144859,59.424343124635,67.96855683562767,58.08403217592797,1016.3671165362648,18.73659478649516,73.25720972102503,0,0
22.52291325067649,6.2366270122569345,31.47168531597901,67.60623445602039,955.142581348425,9.927324944024727,59.68428489168892,0,0
26.698536178593628,154.18244074916439,12.791790376052617,26.0110225388647,1022.8188756203604,9.90982632412397,68.84023964277361,1,1
30.218956851131118,49.280406647821366,98.29227812090397,83.95327031751833,1019.4696470854427,5.4429027445992535,59.023066686908706,0,0
27.63408639290094,18.316414665326832,110.07762905546913,30.945490473516912,1045.0237353820803,8.920115459159115,18.513292883861965,0,0
33.966533158242534,174.58916717528166,87.86698636914734,84.52489182891598,1015.8783366710718,13.84553129035705,84.91956515653193,1,1
23.738380310071506,97.88499272862809,26.545133018352267,99.01344063973175,1044.4059339686614,0.788536227370118,70.55751725156884,1,1
47.3836911095483,36.11506902546671,68.15342766631554,93.23906380704335,953.3945978585799,13.948405344936798,29.734900737255078,0,0
47.35386683817856,194.21164903307354,113.31197869361208,57.9371373325971,1036.2042650989313,16.890987970701406,31.910047324325564,1,1
44.01204159527371,7.401526943098524,71.55238541784637,38.40070698301624,962.0566885777279,1.5390640325841831,69.62887758781397,0,0
26.895623731882317,144.9533543057523,7.842760895873084,45.223227026448825,1003.9491292375337,15.814463296779271,31.875250293206992,1,1
36.906198175295316,177.1955496472374,73.90358258187655,38.6367579802907,952.4400781556539,17.401977478018598,2.126941085038714,1,1
45.614558543946984,105.7874268054424,112.68812382154753,83.90265886189323,1049.7934110533338,7.014236309034203,76.71882889311269,1,1
29.067581976323474,95.97512406078177,75.30065558620441,89.8941691349071,1048.4083469199295,15.365468277290365,41.77667821673337,1,1
29.747495079697458,147.5164603177783,28.653257492196282,28.837929050511573,985.4622157640777,5.744779833081635,29.630812045599008,1,1
23.176271286746847,8.418637927272377,2.144872168009657,99.01779117888252,992.7773133735863,7.686532943193633,67.96472826930699,0,0
22.638886075277245,189.99223679004507,94.36140172986624,27.15288018498076,991.7580775784928,17.582366151243292,94.47320222914102,1,1
31.359052893745442,122.68227784214154,20.044073531049026,99.29349009095813,973.1671701383443,18.854635482702513,64.96466489923685,1,1
36.27078782076007,102.53770220330172,27.680377406131043,34.12224256044066,972.0486209070175,3.7287652428850904,77.95844735667534,1,1
27.254384070835552,11.568535312679273,116.29231561689735,90.70287079707406,1042.7752283195214,19.898156452928706,17.38952492194873,0,0
28.868470661593058,151.64769514081826,83.52247416645507,32.311672507188405,1031.5833124990618,4.488811436733213,22.38176148226231,1,1
33.79410480126948,118.58798696834063,69.61034494053735,27.31894699182039,1037.746086263038,5.312000851774121,12.951492128280417,1,1
46.1061827954142,191.13029964595069,103.45531407185408,84.76128597799024,1015.5241980639022,11.017147412182787,8.698675991141014,1,1
29.295862457474456,74.5377034024628,31.170454051239144,77.87360909508679,999.5875735078771,1.6209243181529587,22.018320194981133,0,0
38.91405672808585,15.226171898060038,102.14482968585224,59.611722161117946,998.0586577326648,11.848155693190352,82.46809659251491,0,0
27.173322276576755,135.6032305118127,67.88783567949493,41.362261613553706,1037.8629986355159,15.948520432138562,65.84518346584255,1,1
44.77036051829847,173.45884019196046,85.00355720580417,86.96106626909376,1019.7471461669284,13.602815435206008,61.86113782151843,1,1
41.34508238451744,31.72102105861474,105.70449110387142,89.74748221961856,952.9247283034559,16.516335011295254,12.886986747344519,3,0
26.729159899069966,148.70165125832156,19.291187525796985,85.43736192952497,1033.2134177957741,10.149354675216724,0.638587171683358,1,1
25.046334661121946,123.38538367514845,117.74234136329082,70.54508216133347,975.980358106416,12.680114061992228,53.99853797158555,1,1
42.294588830290024,21.396127765391682,91.32334830024337,63.301326294088824,1046.2992003858994,6.837443320773722,63.26218931339481,0,0
47.620983692850615,20.50194559813585,112.46741846837413,75.03085778406506,956.7837059105171,6.019271338936325,70.81720886452815,0,0
17.35727105140701,116.43409203525465,41.50596683435481,69.67324142139816,954.5742033812513,17.430736123047524,97.3488969177397,1,1
48.9107249349992,149.93036634858495,15.610348815675836,80.6610556743218,952.4586916458802,0.4424710305799451,32.36102191495412,1,1
32.1025116641633,154.08148356155863,81.99544519278062,55.67221651013987,977.3626666281666,19.942490003154223,42.6181302235973,1,1
30.79854585153864,32.72476423833383,95.37714584999152,75.49457806251908,972.0769612788761,1.647620912316854,68.0499302074713,0,0
37.90789249983973,54.65190539964186,114.10362747004925,32.08463134247202,993.2334801042601,18.872318403351976,41.97273169261223,0,0
37.348408168243,79.51887959255886,32.9058242818404,98.71821183678625,990.9334006315044,17.88198407358269,22.995460589108617,1,1
22.458664640877917,6.226816576902272,78.2000190451062,49.48210749790089,1036.4358249839638,9.464198133831143,96.81934279147217,0,0
21.49339304960924,173.72463359112217,93.19162233500901,81.67374757152416,1034.4783228116887,15.220479818859978,62.62203216314154,1,1
19.593570718883566,6.505235898250383,110.50174173788243,69.33202516165905,1029.6537290976175,9.630447030251002,11.730818896239448,0,0
19.381502727089266,137.11305744579428,51.63670738793552,36.04197813602694,999.1594546741437,1.2841787415026817,58.19714019143988,1,1
24.41476915522842,159.51182012743763,37.24343507082885,56.4176119265441,951.16205399081,1.4489377558911776,39.24935564066848,1,1
31.797859215099322,120.00410962386074,34.99950944511639,75.5985508901234,1036.0122397189205,15.597019777866997,3.9618825348357145,1,1
31.81774315402401,20.986035683634974,29.045401903503297,98.93300746137172,964.2495542901513,9.977763069027121,61.81557343181191,0,0
39.58627396904364,111.92973669738282,1.172501690302039,46.11690465951935,1001.7711643384712,1.757329982896667,35.06269312091808,1,1
16.16210880769783,15.715699431004149,47.63079314419153,30.617260323444828,1006.7540848261558,13.789299382745314,80.05866991090829,0,0
22.005258548568353,33.49651645181395,12.548140840128031,70.91441996349093,1020.6475726486901,0.6317228965128407,93.62122462436898,0,0
16.818994927801533,108.25926706021409,85.08726233410997,89.67752989968685,1021.4086932132428,16.034561661395838,33.94501925428061,1,1
43.518878981127926,16.02296927693503,107.37799872726332,63.8073900922989,1031.7297769962493,9.046365690366002,64.35776951965249,0,0
33.42409313276396,146.31790435106637,9.795597843670748,24.828166719245104,974.7103234010146,3.190893602263767,87.17835665922017,1,1
22.672489557531552,195.17305116382627,40.42749501253282,34.569433255095944,1028.969850714248,13.174155510017522,49.8195716453139,1,1
34.43772428281709,143.84035565445276,27.414568959755847,99.70671328453935,1047.4793162146784,13.006513726938739,19.954245092914512,1,1
38.807988485095194,14.439681795835169,3.6783002646967278,40.6146310808971,996.2622956739316,17.36545010816761,72.7169069766308,0,0
40.99472824199934,85.09866688961507,41.51219910563555,49.683101038768214,1048.7649563736059,0.8021838282496496,86.70314961224486,1,1
35.25363930003377,87.7230838379181,87.03091924981638,58.93351531397623,1037.3423238081662,18.01403728022517,42.17209268734554,1,1
24.688972903226805,118.47006571867244,109.48360147400291,36.85297512045332,1012.2966583563483,12.631204401850411,73.3113022415281,1,1
19.604868979454093,143.16499293641772,109.08390247987693,34.37464870961936,973.7543324923878,19.427901880832792,18.097695270948975,1,1
44.90347826793527,98.45557128960695,29.667728928381244,89.65999210180091,994.5305255002665,10.296347078593804,35.92333693997657,0,0
35.75327980022246,32.70477451700455,46.92978439821128,97.552985786823,975.8133432701128,13.134733290825844,32.51900642246949,0,0
42.071559399031024,26.174732143669964,116.37852540942536,56.30316331069114,973.6050463346464,1.4699349466002531,16.975790508754073,0,0
33.19208819946061,67.40063528625726,99.46600390591314,54.47100189294447,974.871427258763,12.342899732080602,70.67772168854458,1,1
20.846466776533244,33.52384325766353,4.400571232025157,78.91216120525124,1016.3804527621805,9.492617514996278,84.41704489691972,0,0
43.19845535325186,117.07087287935043,104.19255366159103,36.46729680294146,961.1919619397728,5.394992230339792,5.708685608931486,1,1
33.59093348003612,187.3211384589923,4.721224880221158,29.768793120802144,995.2199028283435,18.6775003505581,31.61561049767505,1,1
32.753218304093735,8.31457181007842,17.801184115450663,98.93040983670775,1046.5118696436045,0.09879961868819231,95.18117854232389,0,0
37.369197823542514,173.58365890400444,54.568782676063094,61.24768228634002,998.884658025692,13.337285150922087,13.96512547563129,1,1
16.049075645543727,61.58598831823818,84.5616915283976,36.14827616983587,1017.3432433324917,19.39824092214541,9.39007157894184,1,1
38.54107413787942,88.75004386091423,104.17707052530065,34.17198315579087,1019.2625952226165,16.762305792962206,94.46142194740233,1,1
38.91368099013761,99.43495280168545,74.14166882414565,89.51239875829745,1007.0609746638829,0.6077411939367372,93.09486955069778,1,1
39.13343628610464,135.30267715544932,25.88101828772606,72.71083761861257,989.3864405654158,13.024659540829841,10.659303030799073,1,1
38.02458566110626,199.88274515413332,5.785444663266723,98.17393473770538,990.6907960722871,17.415069006745185,78.23854840582734,1,1
34.84556913453338,147.6898418502653,105.42186735616174,52.331225732082636,982.7033161563239,13.351867711271694,80.78459419412586,1,1
41.67997971718155,159.5627297717269,52.26999777755196,85.42673729400173,962.0209055370608,10.889781959216991,0.575866049812157,1,1
26.36050404650946,73.29230697427957,47.54072299311065,75.63737653518898,988.8558101270346,8.973872452450614,23.754413087432745,0,0
28.063812707026905,45.453925452630294,8.783510852213237,68.27588747051024,1016.8212798555016,12.38980692019229,46.34940438005724,0,0
28.292502306273043,172.66672991436505,62.289814216346166,58.33455021037848,952.5642065806436,6.824956552523127,38.019561878585705,1,1
28.958797331391516,116.03447384546645,64.03230560722541,68.63240742347557,1026.488326154213,16.25971477432187,71.81230762264944,1,1
48.443329358422716,3.646516535272326,23.493358282025532,20.605029998251368,1014.7474714154603,17.96061097899974,24.34822965762993,0,0
47.44620906787073,12.05347805791217,112.13232321666172,48.12981497917075,960.1420828449217,9.717435183726513,25.677656772050796,0,0
24.970551568667297,61.45799298525731,96.36310773991961,63.132902134020355,981.1307699156004,12.206675666218366,71.61506742231936,1,1
24.541840025673682,82.70982030507031,14.626331200433707,34.491947962774425,1018.1117853964982,3.628766953912539,52.516338366706016,0,0
39.81661916028514,21.375384618948768,68.07746635546843,40.525022696109104,1046.2926875237579,9.670912934398494,80.59925497751581,0,0
34.25792897546916,8.682506570963833,75.97816507128269,96.11226737653256,1010.1611820146331,16.383777188535802,88.42064633484078,0,0
22.982792018212635,42.40896798164533,73.317718662119,52.882277584536375,1033.986130286672,18.000462467960222,35.34213793027181,0,0
23.29046956410687,156.10510304877238,32.97672426577633,85.80914548109428,992.3738253648763,13.350997985829409,9.553531383466819,1,1
36.83507636368006,90.35353574744582,70.39301558105689,33.441136619589074,1023.6873744944182,17.25594155086457,21.673980009077564,1,1
18.35000944320566,4.727717209267279,77.03658005319193,68.56752288710246,1004.669741271407,4.638941922319509,39.09059959055147,0,0
35.80667173151606,99.35337177183388,118.53426242578648,30.91518020453865,1019.5144554047594,8.086375362085843,42.819961492561475,0,0
40.11592179803617,138.48723026487392,118.9507192442626,30.27154315633002,960.4109649384167,14.486776342574823,57.83869170064091,1,1
24.595623329593206,15.883873797797321,10.278989951571663,91.53526997312946,969.1867324718743,6.467431242310415,22.6656402226988,0,0
